month,quarter,nowcasting_GDP,actual_gdp_yoy,actual_gdp_lag1,actual_gdp_lag2,past2_actual_gdp_mean,gdp_gap_vs_lag2_avg,gdp_signal_direction,gdp_signal_abs,nowcasting_gdp_diff,actual_gdp_yoy_diff,中债-新综合财富(3-5年)指数__next_1m,中债-新综合净价(3-5年)指数__next_1m,中债-新综合全价(3-5年)指数__next_1m,中债-综合财富(3-5年)指数__next_1m,中债-综合净价(3-5年)指数__next_1m,中债-综合全价(3-5年)指数__next_1m,中债-新综合财富(5-7年)指数__next_1m,中债-新综合净价(5-7年)指数__next_1m,中债-新综合全价(5-7年)指数__next_1m,中债-综合财富(5-7年)指数__next_1m,中债-综合净价(5-7年)指数__next_1m,中债-综合全价(5-7年)指数__next_1m,中国:GDP:不变价:当季值同比,万得一致预测:中国:GDP:不变价:当季同比,中国:制造业PMI:一阶差分,中国:非制造业PMI:服务业:一阶差分,中国:工业增加值:规模以上工业企业:当月同比(1-2月拆分),中国:全社会用电量:当月同比,中国:社会消费品零售总额:当月同比(1-2月合并),中国:固定资产投资完成额:当月同比,中国:CPI:当月同比,中国:PPI:当月同比,中国:城镇调查失业率:一阶差分,quarter__macro,逆回购7天_月末_较上月变动,MLF1Y_月末_较上月变动,LPR1Y_月末_较上月变动,DR007_月均_较上月变动,资金利差_DR007减逆回购_较上月变动,资金利差_DR007减MLF_较上月变动
2023-06,2023Q2,7.577780828436475,6.5,4.7,3.0,3.85,3.7277808284364746,1.0,3.7277808284364746,-0.846382475703634,0.0,0.0014698928121059,0.0014693060195136,0.0020546173264193,0.0020549747846883,0.0050801842058048,0.0050879289154042,0.0051475016745563,0.0051556778688794,0.0016523318767938,0.0016515350348607,0.000784484248254,0.0007844306081874,6.5,6.84,0.2000000000000028,-1.0,4.4,3.87,3.1,3.58260206028233,0.0,-5.4,0.0,2023Q2,-0.10000000000000009,-0.10000000000000009,-0.10000000000000009,0.193095238095238,0.2930952380952381,0.2930952380952381
2023-07,2023Q3,3.714580318629704,5.0,6.5,4.7,5.6,-1.8854196813702955,-1.0,1.8854196813702955,-3.8632005098067705,-1.5,0.0010544356067083,0.0010538933479631,0.0001505109450503,0.0001510564677345,0.0047532569202515,0.0047573050399325,0.0066411506527543,0.0066443895704211,0.0031119916301225,0.0031121745239797,0.0037576258415767,0.0037575047878541,,,0.2999999999999971,-1.2999999999999972,3.7,6.46,2.5,-34.64546482143402,-0.3,-4.4,0.0999999999999996,2023Q3,0.0,0.0,0.0,-0.20888095238095228,-0.20888095238095228,-0.20888095238095228
2023-08,2023Q3,4.052159225027536,5.0,6.5,4.7,5.6,-1.5478407749724639,-1.0,1.5478407749724639,0.3375789063978316,0.0,-0.0060079380101623,-0.0060069417480976,-0.006548710813147,-0.0065495176684458,-0.0025788501297673,-0.0025796071164264,-0.0042894288332848,-0.0042915902671094,-0.0075614768808641,-0.0075610328950576,-0.0074831938393795,-0.0074830269494708,,,0.4000000000000057,-1.0,4.5,3.89,4.6,-14.96010913149518,0.1,-3.0,-0.0999999999999996,2023Q3,-0.09999999999999987,-0.1499999999999999,-0.09999999999999964,-0.021312008281573425,0.07868799171842644,0.1286879917184265
2023-09,2023Q3,4.8866820421135255,5.0,6.5,4.7,5.6,-0.7133179578864741,-1.0,0.7133179578864741,0.8345228170859897,0.0,-0.0023554082165081,-0.0023558535001181,-0.0012084821835071,-0.0012084249041998,0.0012845830938172,0.0012868590309063,-5.1452352329728335e-05,-5.097081482818844e-05,-0.0035521473980519,-0.0035514609276818,-0.0019863035928726,-0.0019868081182323,5.0,4.46,0.5,0.3999999999999986,4.5,9.89,5.5,1.4779887512158,0.0,-2.5,-0.2000000000000001,2023Q3,0.0,0.0,0.0,0.15727891304347796,0.15727891304347796,0.15727891304347796
2023-10,2023Q4,7.632661420383458,5.3,5.0,6.5,5.75,1.8826614203834584,1.0,1.8826614203834584,2.745979378269933,0.2999999999999998,0.0009800534376611,0.0009803114175521,0.0028001443519634,0.0027996123613653,0.0045652715786685,0.0045697716773731,0.0049716019761749,0.0049735287641332,0.0015121731281366,0.0015122612384228,0.0020113845505154,0.0020112442355422,,,-0.7000000000000028,-0.7999999999999972,4.6,8.39,7.6,-18.28895517990645,-0.2,-2.6,0.0,2023Q4,0.0,0.0,0.0,0.21880026315789491,0.21880026315789491,0.21880026315789491
2023-11,2023Q4,7.214273288852119,5.3,5.0,6.5,5.75,1.4642732888521186,1.0,1.4642732888521186,-0.4183881315313398,0.0,0.0037080596726044,0.0037086268381061,0.0050362858165082,0.005036807438977,0.0070600083814365,0.0070714400015579,0.0095169771425618,0.0095241685399276,0.0062819258970538,0.0062831905877303,0.0066063952371029,0.006605795028016,,,-0.1000000000000014,-0.8000000000000043,6.6,11.597037,10.1,-17.26776829780006,-0.5,-3.0,0.0,2023Q4,0.0,0.0,0.0,0.021844736842105306,0.021844736842105306,0.021844736842105306
2023-12,2023Q4,6.7225385460492335,5.3,5.0,6.5,5.75,0.9725385460492335,1.0,0.9725385460492335,-0.4917347428028851,0.0,0.0072646012563022,0.0072644063872957,0.0085147117208523,0.0085154649946828,0.0108009080073954,0.0108184713348915,0.0145538356575305,0.0145760626535214,0.011158158689648,0.0111588059435099,0.0113052099140111,0.0113052591510109,5.3,5.42,-0.3999999999999986,0.0,6.8,10.0,7.4,-13.094846039848502,-0.3,-2.7,0.0999999999999996,2023Q4,0.0,0.0,0.0,0.14516904761904748,0.14516904761904748,0.14516904761904748
2024-01,2024Q1,4.777758933921067,5.3,5.3,5.0,5.15,-0.37224106607893326,-1.0,0.37224106607893326,-1.9447796121281664,0.0,0.005934309804781,0.0059350834851992,0.0065089822199009,0.0065078998697891,0.009137526252092,0.009154900360941,0.0116041994059101,0.0116216711343821,0.0085563810727744,0.0085568817205254,0.0095237635946119,0.0095233304966426,,,0.2000000000000028,0.8000000000000043,26.3,,,,-0.8,-2.5,0.1000000000000005,2024Q1,0.0,0.0,0.0,-0.2718099567099568,-0.2718099567099568,-0.2718099567099568
2024-02,2024Q1,5.148031485219442,5.3,5.3,5.0,5.15,-0.0019685147805583725,-1.0,0.0019685147805583725,0.3702725512983749,0.0,0.0032438427240832,0.0032434088492132,0.0036351454539251,0.0036351506160268,0.006382466431545,0.0063944613838289,0.0087317416862671,0.0087426577461797,0.0057425457678073,0.0057428803201748,0.0045829243102031,0.0045828996522483,,,-0.1000000000000014,0.8999999999999986,-12.7,,5.5,-2.39562338036279,0.7,-2.7,0.0999999999999996,2024Q1,0.0,0.0,0.0,-0.20081464646464653,-0.20081464646464653,-0.20081464646464653
2024-03,2024Q1,5.045844611208604,5.3,5.3,5.0,5.15,-0.10415538879139596,-1.0,0.10415538879139596,-0.10218687401083759,0.0,0.0031349831666946,0.0031352999502272,0.0032944488928661,0.0032941328893301,0.0065758782084104,0.0065803445804242,0.00702843048866,0.0070318904398185,0.0037028252161079,0.0037021613805001,0.0041082914092849,0.004107231523484,5.3,4.91,1.6999999999999955,1.3999999999999986,4.5,7.36,3.1,-8.17888272952945,0.1,-2.8,-0.0999999999999996,2024Q1,0.0,0.0,0.0,0.08476269841269879,0.08476269841269879,0.08476269841269879
2024-04,2024Q2,5.15896615097089,4.7,5.3,5.3,5.3,-0.14103384902910943,-1.0,0.14103384902910943,0.113121539762286,-0.5999999999999996,-9.61975723231534e-05,-9.641764618217864e-05,-0.0001890191984544,-0.0001888340757615,0.0031954257031721,0.0031974775454919,0.0018840343578105,0.0018862535644084,-0.0012942458318055,-0.0012943213610059,-0.0021869611027145,-0.0021866446594889,,,-0.3999999999999986,-2.1000000000000014,6.7,6.96,2.3,-19.2645005120566,0.3,-2.5,-0.2000000000000001,2024Q2,0.0,0.0,0.0,-0.15167987012987028,-0.15167987012987028,-0.15167987012987028
2024-05,2024Q2,4.838086357171658,4.7,5.3,5.3,5.3,-0.4619136428283417,-1.0,0.4619136428283417,-0.32087979379923226,0.0,0.0045345077792777,0.0045341592502796,0.0041205906295616,0.0041207176023712,0.0077502416700165,0.0077629230803344,0.0102906940258642,0.0103057574638141,0.0072204089439791,0.0072208314918043,0.0058035343405453,0.0058033489643893,,,-0.8999999999999986,0.2000000000000028,5.6,7.22,3.7,10.957711442786067,0.3,-1.4,0.0,2024Q2,0.0,0.0,0.0,-0.08626774891774902,-0.08626774891774902,-0.08626774891774902
2024-06,2024Q2,4.807269995079173,4.7,5.3,5.3,5.3,-0.4927300049208272,-1.0,0.4927300049208272,-0.030816362092485505,0.0,0.0056955337321016,0.0056949578100891,0.0060156441369974,0.0060157286328701,0.0090368477037354,0.0090558011748904,0.0113160928006172,0.0113374404644135,0.0081281462145528,0.0081286193074905,0.0076486549283849,0.0076484313203302,4.7,5.08,0.0,-0.2999999999999971,5.3,5.83,2.0,38.83579706287954,0.2,-0.8,0.0,2024Q2,0.0,0.0,0.0,0.11626416040100285,0.11626416040100285,0.11626416040100285
2024-07,2024Q3,4.4451683550659,4.6,4.7,5.3,5.0,-0.5548316449341,-1.0,0.5548316449341,-0.3621016400132726,-0.10000000000000053,0.0006139032159828,0.0006133697156212,0.0007860536311192,0.0007863044470366,0.0037777378874734,0.0037862638812757,0.0047574191378272,0.0047667682989955,0.0017186782352367,0.0017196443415656,0.0029997975018953,0.0030000459473633,,,-0.1000000000000014,-0.2000000000000028,5.1,5.69,2.7,-22.24391321963976,0.5,-0.8,0.2000000000000001,2024Q3,-0.10000000000000009,-0.20000000000000018,-0.10000000000000009,-0.0971693363844397,0.0028306636155603915,0.10283066361556048
2024-08,2024Q3,4.346410667791627,4.6,4.7,5.3,5.0,-0.653589332208373,-1.0,0.653589332208373,-0.09875768727427303,0.0,-0.0015997420331494,-0.0015995324294796,-0.000718578971312,-0.0007185889714319,0.0017092768031277,0.0017034486441178,0.0016747023095575,0.0016568899789075,-0.0015387828512447,-0.0015380100807843,-0.001990628013807,-0.0019902453504363,,,-0.2999999999999971,0.2000000000000028,4.5,8.87,2.1,-2.36297767909313,0.6,-1.8,0.0999999999999996,2024Q3,0.0,0.0,0.0,-0.012181620553359584,-0.012181620553359584,-0.012181620553359584
2024-09,2024Q3,4.2943997171921655,4.6,4.7,5.3,5.0,-0.7056002828078345,-1.0,0.7056002828078345,-0.05201095059946148,0.0,-0.0064161849154693,-0.0064163963426926,-0.0060861989794823,-0.0060867198213782,-0.0030846430220187,-0.0030933250951931,-0.005113472027778,-0.0051360604509969,-0.0083819032547208,-0.0083815343757853,-0.008639196298843,-0.0086388951258229,4.6,4.58,0.6999999999999957,-0.3000000000000042,5.4,8.52,3.2,20.53519346684813,0.4,-2.8,-0.2000000000000001,2024Q3,-0.19999999999999996,-0.2999999999999998,0.0,0.04531536796536795,0.2453153679653679,0.34531536796536777
2024-10,2024Q4,4.53987094422958,5.4,4.6,4.7,4.65,-0.11012905577041998,-1.0,0.11012905577041998,0.24547122703741486,0.8000000000000007,0.0036268964377557,0.0036264767673988,0.0045258148965836,0.0045257830391673,0.0066740250627774,0.0066767503553735,0.0078503389172563,0.007856616378459,0.004868093295637,0.0048675122657859,0.004165291789363,0.0041654631177363,,,0.3000000000000042,0.2000000000000028,5.3,4.33,4.8,-7.81155585189506,0.3,-2.9,-0.0999999999999996,2024Q4,0.0,0.0,-0.25,-0.02918546365914776,-0.02918546365914776,-0.02918546365914776
2024-11,2024Q4,4.944621701451991,5.4,4.6,4.7,4.65,0.29462170145199096,1.0,0.29462170145199096,0.40475075722241094,0.0,0.0120867994930935,0.0120873656798139,0.0130598458752453,0.0130605805891501,0.015148200765543,0.0151602255546732,0.0211374699822635,0.0211516448329622,0.0181476091655112,0.0181478107061232,0.0184865968462892,0.0184863429677795,,,0.1999999999999957,0.0,5.4,2.79,3.0,-3.95952584846982,0.2,-2.5,0.0,2024Q4,0.0,0.0,0.0,-0.08005739348370944,-0.08005739348370944,-0.08005739348370944
2024-12,2024Q4,4.689894526722498,5.4,4.6,4.7,4.65,0.039894526722497936,1.0,0.039894526722497936,-0.254727174729493,0.0,-0.0025242366757862,-0.0025242801931906,-0.0019993581678238,-0.0019980845654145,0.0004359048163928,0.0004359975739227,0.0029047177527325,0.0029052967108824,3.803814465141997e-05,3.80403633615245e-05,0.0004299380996428,0.000429306055768,5.4,5.07,-0.1999999999999957,1.8999999999999984,6.2,3.18,3.7,17.22014249486776,0.1,-2.3,0.0999999999999996,2024Q4,0.0,0.0,0.0,0.08724567099567127,0.08724567099567127,0.08724567099567127
